종목코드,Assets,Liabilities ,SetDate
024110,2.36965E+14,2.19702E+14,2015-12-31
024110,2.4392E+14,2.26534E+14,2016-03-31
024110,2.46418E+14,2.28557E+14,2016-06-30
024110,2.49369E+14,2.31103E+14,2016-09-30
024110,2.53024E+14,2.35046E+14,2016-12-31
024110,2.53381E+14,2.35065E+14,2017-03-31
024110,2.62483E+14,2.43641E+14,2017-06-30
024110,2.68632E+14,2.49143E+14,2017-09-30
024110,2.68835E+14,2.49154E+14,2017-12-31
024110,2.70735E+14,2.5094E+14,2018-03-31
024110,2.77158E+14,2.5691E+14,2018-06-30
024110,2.79701E+14,2.59011E+14,2018-09-30
024110,2.83185E+14,2.6226E+14,2018-12-31
024110,2.92839E+14,2.71005E+14,2019-03-31
024110,2.98498E+14,2.76208E+14,2019-06-30
024110,3.04424E+14,2.81675E+14,2019-09-30
024110,3.10373E+14,2.87596E+14,2019-12-31
024110,3.18806E+14,2.95741E+14,2020-03-31
024110,3.35788E+14,3.11609E+14,2020-06-30
024110,3.44569E+14,3.19503E+14,2020-09-30
024110,3.52892E+14,3.2775E+14,2020-12-31
024110,3.6104E+14,3.35266E+14,2021-03-31
024110,3.68995E+14,3.42584E+14,2021-06-30
024110,3.76927E+14,3.49958E+14,2021-09-30
024110,3.87899E+14,3.60365E+14,2021-12-31
024110,4.00005E+14,3.72877E+14,2022-03-31
024110,4.109E+14,3.8357E+14,2022-06-30
024110,4.22536E+14,3.94361E+14,2022-09-30
024110,4.20608E+14,3.915E+14,2022-12-31
006220,4.4646E+12,4.14658E+12,2015-12-31
006220,4.64003E+12,4.31706E+12,2016-03-31
006220,4.99166E+12,4.66562E+12,2016-06-30
006220,5.07393E+12,4.74561E+12,2016-09-30
006220,5.18483E+12,4.84918E+12,2016-12-31
006220,5.49442E+12,5.15305E+12,2017-03-31
006220,5.41138E+12,5.06483E+12,2017-06-30
006220,5.71258E+12,5.31093E+12,2017-09-30
006220,5.56292E+12,5.15812E+12,2017-12-31
006220,5.69965E+12,5.29889E+12,2018-03-31
006220,5.59972E+12,5.18957E+12,2018-06-30
006220,5.73009E+12,5.31121E+12,2018-09-30
006220,5.98094E+12,5.50795E+12,2018-12-31
006220,5.94903E+12,5.47199E+12,2019-03-31
006220,5.97702E+12,5.49015E+12,2019-06-30
006220,6.0279E+12,5.53531E+12,2019-09-30
006220,6.19293E+12,5.69522E+12,2019-12-31
006220,6.22216E+12,5.72122E+12,2020-03-31
006220,6.4649E+12,5.95735E+12,2020-06-30
006220,6.51709E+12,6.00646E+12,2020-09-30
006220,6.53184E+12,6.0224E+12,2020-12-31
006220,6.51229E+12,6.00185E+12,2021-03-31
006220,6.65078E+12,6.13587E+12,2021-06-30
006220,6.8217E+12,6.30157E+12,2021-09-30
006220,6.94422E+12,6.42827E+12,2021-12-31
006220,7.06493E+12,6.55492E+12,2022-03-31
006220,7.16012E+12,6.65393E+12,2022-06-30
006220,7.12263E+12,6.613E+12,2022-09-30
006220,7.3203E+12,6.79845E+12,2022-12-31
085620,2.67902E+13,2.49356E+13,2015-12-31
085620,2.70509E+13,2.50775E+13,2016-03-31
085620,2.76685E+13,2.55431E+13,2016-06-30
085620,2.81258E+13,2.59998E+13,2016-09-30
085620,2.8304E+13,2.64303E+13,2016-12-31
085620,2.80245E+13,2.6181E+13,2017-03-31
085620,2.86391E+13,2.67182E+13,2017-06-30
085620,2.90017E+13,2.70734E+13,2017-09-30
085620,2.96579E+13,2.77397E+13,2017-12-31
085620,3.51513E+13,3.31489E+13,2018-03-31
085620,3.52953E+13,3.33308E+13,2018-06-30
085620,3.51205E+13,3.31171E+13,2018-09-30
085620,3.45474E+13,3.24952E+13,2018-12-31
085620,3.52937E+13,3.31714E+13,2019-03-31
085620,3.58938E+13,3.36396E+13,2019-06-30
085620,3.60757E+13,3.37253E+13,2019-09-30
085620,3.79241E+13,3.55908E+13,2019-12-31
085620,3.67281E+13,3.44532E+13,2020-03-31
085620,3.79838E+13,3.55938E+13,2020-06-30
085620,3.8737E+13,3.63274E+13,2020-09-30
085620,4.05463E+13,3.82621E+13,2020-12-31
085620,4.08042E+13,3.87021E+13,2021-03-31
085620,4.17132E+13,3.97827E+13,2021-06-30
085620,4.18195E+13,3.99026E+13,2021-09-30
085620,4.19645E+13,4.00461E+13,2021-12-31
085620,4.04819E+13,3.88219E+13,2022-03-31
085620,3.90323E+13,3.7561E+13,2022-06-30
085620,3.88851E+13,3.75279E+13,2022-09-30
085620,3.72086E+13,3.5853E+13,2022-12-31
032830,2.26244E+14,2.03378E+14,2015-12-31
032830,2.30731E+14,2.07004E+14,2016-03-31
032830,2.36974E+14,2.11101E+14,2016-06-30
032830,2.41677E+14,2.14313E+14,2016-09-30
032830,2.41904E+14,2.1756E+14,2016-12-31
032830,2.46714E+14,2.21119E+14,2017-03-31
032830,2.53343E+14,2.25557E+14,2017-06-30
032830,2.56694E+14,2.28348E+14,2017-09-30
032830,2.58388E+14,2.31569E+14,2017-12-31
032830,2.57801E+14,2.32279E+14,2018-03-31
032830,2.58288E+14,2.32722E+14,2018-06-30
032830,2.61723E+14,2.34996E+14,2018-09-30
032830,2.6223E+14,2.35732E+14,2018-12-31
032830,2.70532E+14,2.41352E+14,2019-03-31
032830,2.76326E+14,2.44789E+14,2019-06-30
032830,2.81758E+14,2.48376E+14,2019-09-30
032830,2.87358E+14,2.54272E+14,2019-12-31
032830,2.8411E+14,2.53742E+14,2020-03-31
032830,2.91331E+14,2.58165E+14,2020-06-30
032830,2.97237E+14,2.62306E+14,2020-09-30
032830,3.09803E+14,2.70777E+14,2020-12-31
032830,3.07179E+14,2.70533E+14,2021-03-31
032830,3.08523E+14,2.72348E+14,2021-06-30
032830,3.05776E+14,2.7191E+14,2021-09-30
032830,3.10367E+14,2.76198E+14,2021-12-31
032830,2.96488E+14,2.70365E+14,2022-03-31
032830,2.81287E+14,2.6311E+14,2022-06-30
032830,2.7913E+14,2.63002E+14,2022-09-30
032830,2.81498E+14,2.63812E+14,2022-12-31
088350,9.88554E+13,9.02831E+13,2015-12-31
088350,1.01782E+14,9.26585E+13,2016-03-31
088350,1.04312E+14,9.45285E+13,2016-06-30
088350,1.05519E+14,9.55938E+13,2016-09-30
088350,1.05331E+14,9.71788E+13,2016-12-31
088350,1.06239E+14,9.78042E+13,2017-03-31
088350,1.08779E+14,9.95446E+13,2017-06-30
088350,1.09763E+14,1.00579E+14,2017-09-30
088350,1.10313E+14,1.01344E+14,2017-12-31
088350,1.1048E+14,1.01656E+14,2018-03-31
088350,1.12582E+14,1.02641E+14,2018-06-30
088350,1.13633E+14,1.03649E+14,2018-09-30
088350,1.14302E+14,1.0444E+14,2018-12-31
088350,1.16073E+14,1.05893E+14,2019-03-31
088350,1.17032E+14,1.06527E+14,2019-06-30
088350,1.18803E+14,1.07562E+14,2019-09-30
088350,1.21757E+14,1.09699E+14,2019-12-31
088350,1.22953E+14,1.10812E+14,2020-03-31
088350,1.2578E+14,1.1288E+14,2020-06-30
088350,1.26973E+14,1.13881E+14,2020-09-30
088350,1.2753E+14,1.15525E+14,2020-12-31
088350,1.25923E+14,1.1537E+14,2021-03-31
088350,1.27245E+14,1.16594E+14,2021-06-30
088350,1.27953E+14,1.17508E+14,2021-09-30
088350,1.29505E+14,1.19315E+14,2021-12-31
088350,1.28135E+14,1.19111E+14,2022-03-31
088350,1.26261E+14,1.19268E+14,2022-06-30
088350,1.25825E+14,1.1991E+14,2022-09-30
088350,1.2678E+14,1.20465E+14,2022-12-31
082640,2.25709E+13,2.06253E+13,2015-12-31
082640,2.41416E+13,2.20997E+13,2016-03-31
082640,2.53694E+13,2.31502E+13,2016-06-30
082640,2.63123E+13,2.40295E+13,2016-09-30
082640,2.66663E+13,2.48803E+13,2016-12-31
082640,2.79441E+13,2.56202E+13,2017-03-31
082640,2.92412E+13,2.6764E+13,2017-06-30
082640,2.97486E+13,2.73198E+13,2017-09-30
082640,3.02737E+13,2.78895E+13,2017-12-31
082640,3.05934E+13,2.83718E+13,2018-03-31
082640,3.11586E+13,2.89472E+13,2018-06-30
082640,3.14169E+13,2.91601E+13,2018-09-30
082640,3.18546E+13,2.96202E+13,2018-12-31
082640,3.25132E+13,3.01301E+13,2019-03-31
082640,3.29507E+13,3.04014E+13,2019-06-30
082640,3.36186E+13,3.09162E+13,2019-09-30
082640,3.3948E+13,3.13467E+13,2019-12-31
082640,3.40486E+13,3.15827E+13,2020-03-31
082640,3.46731E+13,3.20066E+13,2020-06-30
082640,3.55718E+13,3.24899E+13,2020-09-30
082640,3.6253E+13,3.31605E+13,2020-12-31
082640,3.61397E+13,3.32264E+13,2021-03-31
082640,3.63189E+13,3.32696E+13,2021-06-30
082640,3.64548E+13,3.34083E+13,2021-09-30
082640,3.71035E+13,3.40594E+13,2021-12-31
082640,3.63281E+13,3.37457E+13,2022-03-31
082640,3.6046E+13,3.38806E+13,2022-06-30
082640,3.65462E+13,3.47038E+13,2022-09-30
082640,3.74345E+13,3.55022E+13,2022-12-31
000540,8.98755E+12,8.54547E+12,2015-12-31
000540,9.24747E+12,8.78454E+12,2016-03-31
000540,9.59703E+12,9.106E+12,2016-06-30
000540,9.88666E+12,9.37881E+12,2016-09-30
000540,1.0216E+13,9.66368E+12,2016-12-31
000540,1.0394E+13,9.84079E+12,2017-03-31
000540,1.07261E+13,1.01055E+13,2017-06-30
000540,1.09508E+13,1.03309E+13,2017-09-30
000540,1.11539E+13,1.05246E+13,2017-12-31
000540,1.12459E+13,1.06327E+13,2018-03-31
000540,1.14794E+13,1.0846E+13,2018-06-30
000540,1.16404E+13,1.09815E+13,2018-09-30
000540,1.19389E+13,1.12568E+13,2018-12-31
000540,1.22563E+13,1.15628E+13,2019-03-31
000540,1.2476E+13,1.17461E+13,2019-06-30
000540,1.25907E+13,1.18506E+13,2019-09-30
000540,1.26485E+13,1.19366E+13,2019-12-31
000540,1.28399E+13,1.21421E+13,2020-03-31
000540,1.28958E+13,1.21537E+13,2020-06-30
000540,1.31601E+13,1.23906E+13,2020-09-30
000540,1.32112E+13,1.24874E+13,2020-12-31
000540,1.3355E+13,1.26703E+13,2021-03-31
000540,1.34522E+13,1.27487E+13,2021-06-30
000540,1.36868E+13,1.29689E+13,2021-09-30
000540,1.37671E+13,1.30765E+13,2021-12-31
000540,1.39446E+13,1.32897E+13,2022-03-31
000540,1.39792E+13,1.33573E+13,2022-06-30
000540,1.41448E+13,1.35083E+13,2022-09-30
000540,1.39634E+13,1.32461E+13,2022-12-31
005830,3.05628E+13,2.68801E+13,2015-12-31
005830,3.14124E+13,2.76153E+13,2016-03-31
005830,3.23766E+13,2.82775E+13,2016-06-30
005830,3.35158E+13,2.88966E+13,2016-09-30
005830,3.42086E+13,3.02447E+13,2016-12-31
005830,3.44235E+13,3.04735E+13,2017-03-31
005830,3.60746E+13,3.17949E+13,2017-06-30
005830,3.67805E+13,3.241E+13,2017-09-30
005830,3.74038E+13,3.29883E+13,2017-12-31
005830,3.72718E+13,3.31118E+13,2018-03-31
005830,3.81166E+13,3.38504E+13,2018-06-30
005830,3.88464E+13,3.42961E+13,2018-09-30
005830,3.97755E+13,3.48643E+13,2018-12-31
005830,4.06436E+13,3.54235E+13,2019-03-31
005830,4.22221E+13,3.64797E+13,2019-06-30
005830,4.33504E+13,3.71821E+13,2019-09-30
005830,4.3667E+13,3.79464E+13,2019-12-31
005830,4.41406E+13,3.84841E+13,2020-03-31
005830,4.55131E+13,3.94614E+13,2020-06-30
005830,4.60465E+13,3.98015E+13,2020-09-30
005830,4.71243E+13,4.10603E+13,2020-12-31
005830,4.73604E+13,4.17272E+13,2021-03-31
005830,4.89617E+13,4.2974E+13,2021-06-30
005830,4.96987E+13,4.35598E+13,2021-09-30
005830,5.1188E+13,4.49394E+13,2021-12-31
005830,5.08935E+13,4.53088E+13,2022-03-31
005830,5.09482E+13,4.57942E+13,2022-06-30
005830,5.15552E+13,4.6713E+13,2022-09-30
005830,5.03961E+13,4.53459E+13,2022-12-31
000370,1.18024E+13,1.09415E+13,2015-12-31
000370,1.21897E+13,1.12314E+13,2016-03-31
000370,1.28003E+13,1.17211E+13,2016-06-30
000370,1.31336E+13,1.20147E+13,2016-09-30
000370,1.32753E+13,1.23907E+13,2016-12-31
000370,1.35685E+13,1.26455E+13,2017-03-31
000370,1.40667E+13,1.30676E+13,2017-06-30
000370,1.43708E+13,1.33656E+13,2017-09-30
000370,1.4884E+13,1.36995E+13,2017-12-31
000370,1.51207E+13,1.39501E+13,2018-03-31
000370,1.55797E+13,1.43791E+13,2018-06-30
000370,1.61859E+13,1.47641E+13,2018-09-30
000370,1.67286E+13,1.53118E+13,2018-12-31
000370,1.72107E+13,1.57463E+13,2019-03-31
000370,1.76826E+13,1.61625E+13,2019-06-30
000370,1.79091E+13,1.63579E+13,2019-09-30
000370,1.82098E+13,1.67839E+13,2019-12-31
000370,1.88218E+13,1.70835E+13,2020-03-31
000370,1.93465E+13,1.7481E+13,2020-06-30
000370,1.94041E+13,1.74915E+13,2020-09-30
000370,1.94791E+13,1.77719E+13,2020-12-31
000370,1.94877E+13,1.80631E+13,2021-03-31
000370,1.9946E+13,1.83948E+13,2021-06-30
000370,2.01327E+13,1.857E+13,2021-09-30
000370,2.01882E+13,1.87042E+13,2021-12-31
000370,2.01724E+13,1.9302E+13,2022-03-31
000370,2.00883E+13,1.97396E+13,2022-06-30
000370,2.02783E+13,2.0054E+13,2022-09-30
000370,2.02662E+13,1.99039E+13,2022-12-31
001450,3.22916E+13,2.98569E+13,2015-12-31
001450,3.31713E+13,3.05289E+13,2016-03-31
001450,3.51596E+13,3.173E+13,2016-06-30
001450,3.59829E+13,3.23995E+13,2016-09-30
001450,3.66522E+13,3.38941E+13,2016-12-31
001450,3.69266E+13,3.41327E+13,2017-03-31
001450,3.84421E+13,3.53715E+13,2017-06-30
001450,3.92368E+13,3.6172E+13,2017-09-30
001450,4.01221E+13,3.70194E+13,2017-12-31
001450,4.02541E+13,3.73923E+13,2018-03-31
001450,4.08329E+13,3.77961E+13,2018-06-30
001450,4.21267E+13,3.83623E+13,2018-09-30
001450,4.37194E+13,3.96058E+13,2018-12-31
001450,4.4366E+13,4.00992E+13,2019-03-31
001450,4.53136E+13,4.07417E+13,2019-06-30
001450,4.62125E+13,4.14158E+13,2019-09-30
001450,4.58258E+13,4.13483E+13,2019-12-31
001450,4.66419E+13,4.2091E+13,2020-03-31
001450,4.74857E+13,4.27045E+13,2020-06-30
001450,4.81202E+13,4.31677E+13,2020-09-30
001450,4.88203E+13,4.40702E+13,2020-12-31
001450,4.86364E+13,4.43741E+13,2021-03-31
001450,4.97494E+13,4.52003E+13,2021-06-30
001450,5.11082E+13,4.62311E+13,2021-09-30
001450,5.22909E+13,4.74014E+13,2021-12-31
001450,5.20035E+13,4.75535E+13,2022-03-31
001450,5.2313E+13,4.80898E+13,2022-06-30
001450,5.30148E+13,4.90224E+13,2022-09-30
001450,5.1608E+13,4.75323E+13,2022-12-31
000810,6.28706E+13,5.29E+13,2015-12-31
000810,6.41462E+13,5.3714E+13,2016-03-31
000810,6.63235E+13,5.49988E+13,2016-06-30
000810,6.7762E+13,5.58059E+13,2016-09-30
000810,6.78979E+13,5.7017E+13,2016-12-31
000810,6.91503E+13,5.78524E+13,2017-03-31
000810,7.13187E+13,5.92267E+13,2017-06-30
000810,7.24439E+13,6.0123E+13,2017-09-30
000810,7.55209E+13,6.35987E+13,2017-12-31
000810,7.59038E+13,6.45169E+13,2018-03-31
000810,7.64436E+13,6.49184E+13,2018-06-30
000810,7.80571E+13,6.59736E+13,2018-09-30
000810,7.89625E+13,6.66754E+13,2018-12-31
000810,8.07939E+13,6.80128E+13,2019-03-31
000810,8.27504E+13,6.90833E+13,2019-06-30
000810,8.45747E+13,7.01995E+13,2019-09-30
000810,8.44369E+13,7.02295E+13,2019-12-31
000810,8.46933E+13,7.11504E+13,2020-03-31
000810,8.61599E+13,7.16934E+13,2020-06-30
000810,8.75716E+13,7.24709E+13,2020-09-30
000810,9.1721E+13,7.54832E+13,2020-12-31
000810,9.11567E+13,7.56875E+13,2021-03-31
000810,9.12927E+13,7.56984E+13,2021-06-30
000810,9.17662E+13,7.65405E+13,2021-09-30
000810,9.33848E+13,7.79846E+13,2021-12-31
000810,9.08676E+13,7.78291E+13,2022-03-31
000810,8.78092E+13,7.67905E+13,2022-06-30
000810,8.72038E+13,7.69965E+13,2022-09-30
000810,8.68569E+13,7.60417E+13,2022-12-31
000400,8.77832E+12,8.33531E+12,2015-12-31
000400,8.85463E+12,8.37737E+12,2016-03-31
000400,9.17657E+12,8.65909E+12,2016-06-30
000400,9.52055E+12,9.0201E+12,2016-09-30
000400,1.10975E+13,1.05961E+13,2016-12-31
000400,1.13644E+13,1.0839E+13,2017-03-31
000400,1.15963E+13,1.10405E+13,2017-06-30
000400,1.18229E+13,1.1277E+13,2017-09-30
000400,1.28022E+13,1.22549E+13,2017-12-31
000400,1.29392E+13,1.2388E+13,2018-03-31
000400,1.33968E+13,1.28225E+13,2018-06-30
000400,1.34887E+13,1.2886E+13,2018-09-30
000400,1.4285E+13,1.36651E+13,2018-12-31
000400,1.44315E+13,1.37554E+13,2019-03-31
000400,1.47084E+13,1.39726E+13,2019-06-30
000400,1.51339E+13,1.43889E+13,2019-09-30
000400,1.62795E+13,1.52751E+13,2019-12-31
000400,1.66641E+13,1.57141E+13,2020-03-31
000400,1.69312E+13,1.58647E+13,2020-06-30
000400,1.69491E+13,1.58419E+13,2020-09-30
000400,1.6416E+13,1.54397E+13,2020-12-31
000400,1.6247E+13,1.52259E+13,2021-03-31
000400,1.6271E+13,1.52198E+13,2021-06-30
000400,1.62414E+13,1.51251E+13,2021-09-30
000400,1.90829E+13,1.80123E+13,2021-12-31
000400,1.89062E+13,1.78606E+13,2022-03-31
000400,1.86323E+13,1.76513E+13,2022-06-30
000400,1.89082E+13,1.7964E+13,2022-09-30
000400,1.83703E+13,1.75525E+13,2022-12-31
003690,9.02268E+12,7.00729E+12,2015-12-31
003690,9.04905E+12,6.97256E+12,2016-03-31
003690,9.38106E+12,7.234E+12,2016-06-30
003690,9.26023E+12,7.09847E+12,2016-09-30
003690,9.55572E+12,7.44082E+12,2016-12-31
003690,9.11034E+12,7.00288E+12,2017-03-31
003690,9.69415E+12,7.49208E+12,2017-06-30
003690,9.90847E+12,7.69126E+12,2017-09-30
003690,1.00358E+13,7.86874E+12,2017-12-31
003690,9.91251E+12,7.73449E+12,2018-03-31
003690,1.01401E+13,7.90713E+12,2018-06-30
003690,1.04365E+13,8.20939E+12,2018-09-30
003690,1.07296E+13,8.48852E+12,2018-12-31
003690,1.06751E+13,8.39931E+12,2019-03-31
003690,1.11138E+13,8.75657E+12,2019-06-30
003690,1.16011E+13,9.19707E+12,2019-09-30
003690,1.17087E+13,9.24762E+12,2019-12-31
003690,1.20346E+13,9.63213E+12,2020-03-31
003690,1.24298E+13,9.96375E+12,2020-06-30
003690,1.26215E+13,1.01572E+13,2020-09-30
003690,1.24116E+13,9.94846E+12,2020-12-31
003690,1.2223E+13,9.79683E+12,2021-03-31
003690,1.2765E+13,1.02476E+13,2021-06-30
003690,1.32989E+13,1.07427E+13,2021-09-30
003690,1.28759E+13,1.03165E+13,2021-12-31
003690,1.29535E+13,1.04332E+13,2022-03-31
003690,1.37688E+13,1.10182E+13,2022-06-30
003690,1.44963E+13,1.16987E+13,2022-09-30
003690,1.4636E+13,1.1747E+13,2022-12-31
016610,5.45105E+12,4.86566E+12,2015-12-31
016610,5.96622E+12,5.38054E+12,2016-03-31
016610,5.77948E+12,5.18714E+12,2016-06-30
016610,5.22749E+12,4.64597E+12,2016-09-30
016610,4.99582E+12,4.40488E+12,2016-12-31
016610,4.7566E+12,4.1763E+12,2017-03-31
016610,5.07108E+12,4.48428E+12,2017-06-30
016610,5.13237E+12,4.53267E+12,2017-09-30
016610,5.4018E+12,4.80888E+12,2017-12-31
016610,5.30636E+12,4.69974E+12,2018-03-31
016610,5.64261E+12,5.01807E+12,2018-06-30
016610,5.57825E+12,4.93896E+12,2018-09-30
016610,5.42869E+12,4.79435E+12,2018-12-31
016610,5.67516E+12,5.03144E+12,2019-03-31
016610,6.26035E+12,5.5946E+12,2019-06-30
016610,6.01862E+12,5.34894E+12,2019-09-30
016610,6.81569E+12,6.13414E+12,2019-12-31
016610,7.74906E+12,7.07744E+12,2020-03-31
016610,7.57986E+12,6.88197E+12,2020-06-30
016610,7.19214E+12,6.46523E+12,2020-09-30
016610,8.1632E+12,7.41353E+12,2020-12-31
016610,7.73363E+12,6.95739E+12,2021-03-31
016610,7.3279E+12,6.52629E+12,2021-06-30
016610,7.70746E+12,6.87764E+12,2021-09-30
016610,7.2601E+12,6.4134E+12,2021-12-31
016610,7.69523E+12,6.86057E+12,2022-03-31
016610,7.19191E+12,6.33372E+12,2022-06-30
016610,6.89304E+12,6.03411E+12,2022-09-30
016610,7.0965E+12,6.25962E+12,2022-12-31
005940,4.04921E+13,3.59633E+13,2015-12-31
005940,4.53611E+13,4.08901E+13,2016-03-31
005940,4.55993E+13,4.1045E+13,2016-06-30
005940,4.21639E+13,3.75852E+13,2016-09-30
005940,4.1022E+13,3.64256E+13,2016-12-31
005940,4.24755E+13,3.78789E+13,2017-03-31
005940,4.35195E+13,3.8827E+13,2017-06-30
005940,4.05791E+13,3.58202E+13,2017-09-30
005940,4.19865E+13,3.71618E+13,2017-12-31
005940,4.41627E+13,3.93816E+13,2018-03-31
005940,4.58901E+13,4.10177E+13,2018-06-30
005940,4.76178E+13,4.26411E+13,2018-09-30
005940,5.11242E+13,4.61133E+13,2018-12-31
005940,5.18258E+13,4.68246E+13,2019-03-31
005940,5.06996E+13,4.55773E+13,2019-06-30
005940,5.17148E+13,4.65054E+13,2019-09-30
005940,4.76011E+13,4.23145E+13,2019-12-31
005940,5.56799E+13,5.04627E+13,2020-03-31
005940,5.79948E+13,5.25933E+13,2020-06-30
005940,5.65444E+13,5.0963E+13,2020-09-30
005940,6.06268E+13,5.49784E+13,2020-12-31
005940,5.98247E+13,5.41568E+13,2021-03-31
005940,5.78989E+13,5.19844E+13,2021-06-30
005940,5.86039E+13,5.24489E+13,2021-09-30
005940,5.58282E+13,4.93649E+13,2021-12-31
005940,5.8631E+13,5.20229E+13,2022-03-31
005940,5.62948E+13,4.94882E+13,2022-06-30
005940,5.64146E+13,4.96046E+13,2022-09-30
005940,5.04029E+13,4.35503E+13,2022-12-31
001510,3.50368E+12,3.0954E+12,2015-12-31
001510,3.80423E+12,3.3947E+12,2016-03-31
001510,4.09213E+12,3.67238E+12,2016-06-30
001510,4.2033E+12,3.78439E+12,2016-09-30
001510,3.78922E+12,3.3751E+12,2016-12-31
001510,3.89702E+12,3.47376E+12,2017-03-31
001510,3.8749E+12,3.44114E+12,2017-06-30
001510,3.78728E+12,3.3527E+12,2017-09-30
001510,3.52358E+12,3.08886E+12,2017-12-31
001510,3.96777E+12,3.53214E+12,2018-03-31
001510,4.29169E+12,3.85215E+12,2018-06-30
001510,4.45974E+12,4.02159E+12,2018-09-30
001510,3.52989E+12,2.99269E+12,2018-12-31
001510,4.82452E+12,4.27455E+12,2019-03-31
001510,4.2637E+12,3.70316E+12,2019-06-30
001510,4.0347E+12,3.47015E+12,2019-09-30
001510,3.90654E+12,3.33898E+12,2019-12-31
001510,5.67603E+12,5.13135E+12,2020-03-31
001510,5.50373E+12,4.95439E+12,2020-06-30
001510,5.10566E+12,4.54768E+12,2020-09-30
001510,5.06901E+12,4.49818E+12,2020-12-31
001510,5.34177E+12,4.75878E+12,2021-03-31
001510,5.66767E+12,5.06936E+12,2021-06-30
001510,6.31191E+12,5.7006E+12,2021-09-30
