종목코드,Revenue,OperatingIncomeLoss,ProfitLoss,SetDate
024110,3.20228E+12,3.27306E+11,2.20227E+11,2015-12-31
024110,5.34362E+12,4.71254E+11,3.67502E+11,2016-03-31
024110,3.41743E+12,3.80245E+11,2.78592E+11,2016-06-30
024110,4.88839E+12,3.69451E+11,2.7212E+11,2016-09-30
024110,3.34344E+12,2.70999E+11,2.05825E+11,2016-12-31
024110,6.58022E+12,5.65564E+11,4.27241E+11,2017-03-31
024110,2.852E+12,4.61241E+11,3.46579E+11,2017-06-30
024110,3.70099E+12,5.78107E+11,4.38519E+11,2017-09-30
024110,4.93817E+12,3.72381E+11,2.41394E+11,2017-12-31
024110,4.08227E+12,6.83703E+11,4.99999E+11,2018-03-31
024110,4.86745E+12,5.77574E+11,4.08297E+11,2018-06-30
024110,3.42329E+12,6.92912E+11,5.02917E+11,2018-09-30
024110,4.15844E+12,4.11001E+11,2.94594E+11,2018-12-31
024110,4.58644E+12,7.29682E+11,5.57043E+11,2019-03-31
024110,4.87726E+12,5.60853E+11,4.28865E+11,2019-06-30
024110,4.99874E+12,4.97416E+11,3.81926E+11,2019-09-30
024110,3.43911E+12,3.97966E+11,2.45967E+11,2019-12-31
024110,7.52602E+12,6.47135E+11,5.00092E+11,2020-03-31
024110,3.5614E+12,4.08254E+11,3.20264E+11,2020-06-30
024110,3.2473E+12,4.67681E+11,3.66036E+11,2020-09-30
024110,5.56797E+12,5.40016E+11,3.59753E+11,2020-12-31
024110,5.32389E+12,7.60083E+11,5.91569E+11,2021-03-31
024110,3.75652E+12,7.9559E+11,6.21799E+11,2021-06-30
024110,5.89599E+12,8.00058E+11,6.09969E+11,2021-09-30
024110,3.60443E+12,8.04941E+11,5.97447E+11,2021-12-31
024110,5.61758E+12,8.39081E+11,6.59959E+11,2022-03-31
024110,8.00828E+12,7.34029E+11,5.66429E+11,2022-06-30
024110,1.09148E+13,1.08638E+12,7.96274E+11,2022-09-30
024110,4.76598E+12,1.08932E+12,7.58129E+11,2022-12-31
006220,43273000000,5110000000,3669000000,2015-12-31
006220,45223000000,7598000000,6052000000,2016-03-31
006220,46985000000,9810000000,7385000000,2016-06-30
006220,48188000000,4846000000,3596000000,2016-09-30
006220,49795000000,8944000000,8125000000,2016-12-31
006220,49856000000,10234000000,8342000000,2017-03-31
006220,51023000000,9744000000,7199000000,2017-06-30
006220,52589000000,9800000000,7229000000,2017-09-30
006220,55189000000,3928000000,2373000000,2017-12-31
006220,53387000000,7000000000,5448000000,2018-03-31
006220,56583000000,11995000000,9258000000,2018-06-30
006220,57316000000,11101000000,8189000000,2018-09-30
006220,57494000000,5667000000,4551000000,2018-12-31
006220,58915000000,9262000000,6951000000,2019-03-31
006220,61616000000,9248000000,8078000000,2019-06-30
006220,60703000000,7217000000,5929000000,2019-09-30
006220,62804000000,11466000000,6976000000,2019-12-31
006220,56378000000,6662000000,5648000000,2020-03-31
006220,55385000000,8380000000,6351000000,2020-06-30
006220,54062000000,5032000000,3804000000,2020-09-30
006220,52297000000,1557000000,1718000000,2020-12-31
006220,49334000000,9116000000,7806000000,2021-03-31
006220,50777000000,8114000000,6257000000,2021-06-30
006220,52307000000,9688000000,7510000000,2021-09-30
006220,59836000000,-4315000000,-3127000000,2021-12-31
006220,60851000000,7769000000,6141000000,2022-03-31
006220,62551000000,5141000000,4085000000,2022-06-30
006220,76918000000,8443000000,6750000000,2022-09-30
006220,81667000000,5667000000,5844000000,2022-12-31
085620,9.48806E+11,-68385000000,20165000000,2015-12-31
085620,9.49445E+11,-76048000000,4161000000,2016-03-31
085620,7.79308E+11,-21072000000,31988000000,2016-06-30
085620,1.00517E+12,-47522000000,11370000000,2016-09-30
085620,7.27026E+11,-1.18705E+11,-23325000000,2016-12-31
085620,1.07185E+12,-63230000000,11939000000,2017-03-31
085620,6.56458E+11,-49408000000,20678000000,2017-06-30
085620,7.17351E+11,-60380000000,24304000000,2017-09-30
085620,9.35445E+11,-85356000000,22193000000,2017-12-31
085620,7.53004E+11,-47646000000,28973000000,2018-03-31
085620,8.59532E+11,-58149000000,25174000000,2018-06-30
085620,7.01687E+11,-61421000000,14168000000,2018-09-30
085620,7.61649E+11,-77470000000,6645000000,2018-12-31
085620,7.56766E+11,-40901000000,24176000000,2019-03-31
085620,7.34988E+11,-40379000000,36216000000,2019-06-30
085620,7.73993E+11,-48636000000,25508000000,2019-09-30
085620,6.33127E+11,-77662000000,14139000000,2019-12-31
085620,8.39439E+11,-37752000000,30301000000,2020-03-31
085620,6.51255E+11,-23476000000,40393000000,2020-06-30
085620,6.71251E+11,-45900000000,31165000000,2020-09-30
085620,7.83817E+11,-1.01461E+11,-9766000000,2020-12-31
085620,7.49374E+11,-92767000000,5084000000,2021-03-31
085620,6.85577E+11,-37634000000,40493000000,2021-06-30
085620,7.63617E+11,-71023000000,23741000000,2021-09-30
085620,6.15408E+11,-63605000000,26809000000,2021-12-31
085620,6.6654E+11,-69588000000,19615000000,2022-03-31
085620,7.69059E+11,-37279000000,40959000000,2022-06-30
085620,8.56894E+11,-30928000000,41435000000,2022-09-30
085620,3.2717E+11,-1.28289E+11,-45865000000,2022-12-31
032830,5.9482E+12,-3.95369E+11,-16235000000,2015-12-31
032830,6.43714E+12,1.6733E+11,3.90498E+11,2016-03-31
032830,5.79163E+12,-31785000000,2.5077E+11,2016-06-30
032830,6.71456E+12,1.56E+11,3.66183E+11,2016-09-30
032830,5.61727E+12,-9.30923E+11,-4.34942E+11,2016-12-31
032830,7.47049E+12,4.12213E+11,6.30959E+11,2017-03-31
032830,5.59107E+12,-26826000000,2.65914E+11,2017-06-30
032830,5.97617E+12,-1.4928E+11,2.00048E+11,2017-09-30
032830,6.27498E+12,-5.61329E+11,-1.56232E+11,2017-12-31
032830,6.38715E+12,1.66272E+11,4.2861E+11,2018-03-31
032830,7.39734E+12,9.437E+11,9.56298E+11,2018-06-30
032830,5.85239E+12,-1.40797E+11,2.02408E+11,2018-09-30
032830,6.44887E+12,-1.43099E+11,2.10458E+11,2018-12-31
032830,6.54103E+12,1.36608E+11,4.55213E+11,2019-03-31
032830,6.56358E+12,-1.31696E+11,2.01457E+11,2019-06-30
032830,6.68453E+12,-1.33863E+11,1.62593E+11,2019-09-30
032830,5.59885E+12,-3.8402E+11,14542000000,2019-12-31
032830,8.45184E+12,47550000000,3.16725E+11,2020-03-31
032830,6.11282E+12,4676000000,3.01277E+11,2020-06-30
032830,6.23266E+12,-1.73909E+11,1.41749E+11,2020-09-30
032830,6.81824E+12,-74933000000,1.69034E+11,2020-12-31
032830,8.13029E+12,9.48083E+11,1.02979E+12,2021-03-31
032830,6.56807E+12,-3.1262E+11,-1.7835E+11,2021-06-30
032830,7.16487E+12,-3.69676E+11,-50272000000,2021-09-30
032830,6.148E+12,-2.74801E+11,50701000000,2021-12-31
032830,7.66082E+12,1.30665E+11,3.57026E+11,2022-03-31
032830,7.77369E+12,-3.8201E+11,-98581000000,2022-06-30
032830,9.13093E+12,-4.32281E+11,-47778000000,2022-09-30
032830,8.15746E+12,3.72237E+11,4.0603E+11,2022-12-31
088350,3.75337E+12,-2.60051E+11,-20524000000,2015-12-31
088350,4.38213E+12,-32457000000,1.45737E+11,2016-03-31
088350,3.28095E+12,-58406000000,1.16716E+11,2016-06-30
088350,4.02317E+12,-17181000000,1.50368E+11,2016-09-30
088350,3.34821E+12,-3.79259E+11,-97700000000,2016-12-31
088350,4.88819E+12,5098000000,1.80859E+11,2017-03-31
088350,3.10387E+12,63634000000,2.21928E+11,2017-06-30
088350,3.40026E+12,-76698000000,1.3027E+11,2017-09-30
088350,4.56785E+12,-2.61428E+11,-7584000000,2017-12-31
088350,3.47272E+12,-1.32369E+11,1.14585E+11,2018-03-31
088350,3.99728E+12,-1.19144E+11,1.30235E+11,2018-06-30
088350,3.28817E+12,-74864000000,1.40544E+11,2018-09-30
088350,3.43167E+12,-2.60635E+11,-26096000000,2018-12-31
088350,3.77607E+12,-1.62739E+11,46587000000,2019-03-31
088350,3.99947E+12,-1.79823E+11,46820000000,2019-06-30
088350,4.29544E+12,-1.63199E+11,60933000000,2019-09-30
088350,3.09835E+12,-3.24101E+11,-39699000000,2019-12-31
088350,5.3323E+12,-1.97539E+11,47826000000,2020-03-31
088350,3.24555E+12,-46529000000,1.27988E+11,2020-06-30
088350,3.41411E+12,-1.12736E+11,65466000000,2020-09-30
088350,4.22324E+12,-2.53512E+11,-44377000000,2020-12-31
088350,4.13042E+12,-12300000000,1.94199E+11,2021-03-31
088350,3.35246E+12,-1.28174E+11,56629000000,2021-06-30
088350,4.63424E+12,-67271000000,1.03105E+11,2021-09-30
088350,3.83099E+12,-1.22417E+11,56633000000,2021-12-31
088350,3.91615E+12,-1.35744E+11,50873000000,2022-03-31
088350,4.55971E+12,-1.1506E+11,55857000000,2022-06-30
088350,6.03277E+12,-76310000000,88459000000,2022-09-30
088350,6.15375E+12,-26006000000,1.59153E+11,2022-12-31
082640,1.11164E+12,-1553000000,-709000000,2015-12-31
082640,2.22695E+12,80401000000,80972000000,2016-03-31
082640,1.80644E+12,76081000000,70854000000,2016-06-30
082640,1.82999E+12,42605000000,66245000000,2016-09-30
082640,1.44655E+12,-2.88527E+11,-2.1263E+11,2016-12-31
082640,2.28637E+12,1.33059E+11,1.15881E+11,2017-03-31
082640,1.52107E+12,60526000000,57591000000,2017-06-30
082640,1.55643E+12,-5490000000,13592000000,2017-09-30
082640,1.62095E+12,-22586000000,-2660000000,2017-12-31
082640,1.46362E+12,27092000000,41937000000,2018-03-31
082640,1.5473E+12,-6000000000,12103000000,2018-06-30
082640,1.2713E+12,-3188000000,10636000000,2018-09-30
082640,1.36141E+12,-30427000000,-13358000000,2018-12-31
082640,1.52128E+12,37578000000,37451000000,2019-03-31
082640,1.51957E+12,33982000000,33675000000,2019-06-30
082640,1.89516E+12,1.314E+11,1.086E+11,2019-09-30
082640,1.30235E+12,-41496000000,-28184000000,2019-12-31
082640,1.82197E+12,72344000000,63646000000,2020-03-31
082640,1.38929E+12,16846000000,21774000000,2020-06-30
082640,1.72816E+12,20583000000,22484000000,2020-09-30
082640,1.91504E+12,45604000000,20678000000,2020-12-31
082640,1.91063E+12,1.23618E+11,1.06523E+11,2021-03-31
082640,1.36075E+12,43438000000,39620000000,2021-06-30
082640,1.70418E+12,1.26303E+11,1.03637E+11,2021-09-30
082640,1.2934E+12,26793000000,25982000000,2021-12-31
082640,1.44133E+12,82046000000,67610000000,2022-03-31
082640,1.92322E+12,46755000000,37650000000,2022-06-30
082640,2.94538E+12,56513000000,50638000000,2022-09-30
082640,3.82992E+12,-93762000000,-58871000000,2022-12-31
000540,8.99659E+11,-3036000000,-4137000000,2015-12-31
000540,9.42015E+11,-20571000000,3656000000,2016-03-31
000540,9.23084E+11,11108000000,6151000000,2016-06-30
000540,9.80449E+11,26534000000,18510000000,2016-09-30
000540,8.96103E+11,10197000000,4027000000,2016-12-31
000540,9.84785E+11,15834000000,10949000000,2017-03-31
000540,8.70355E+11,65937000000,48189000000,2017-06-30
000540,8.64078E+11,8845000000,4655000000,2017-09-30
000540,9.302E+11,28209000000,21505000000,2017-12-31
000540,8.77243E+11,-1425000000,-3598000000,2018-03-31
000540,9.21388E+11,26857000000,18469000000,2018-06-30
000540,8.51722E+11,35003000000,22585000000,2018-09-30
000540,8.67814E+11,12164000000,12985000000,2018-12-31
000540,8.94729E+11,11071000000,5599000000,2019-03-31
000540,9.01327E+11,31587000000,23242000000,2019-06-30
000540,9.12152E+11,15035000000,9076000000,2019-09-30
000540,8.26013E+11,-4086000000,516000000,2019-12-31
000540,9.47751E+11,-5970000000,-6298000000,2020-03-31
000540,8.73494E+11,27135000000,19800000000,2020-06-30
000540,9.59808E+11,4190000000,1036000000,2020-09-30
000540,9.27565E+11,12785000000,8173000000,2020-12-31
000540,1.01324E+12,21194000000,14855000000,2021-03-31
000540,8.85317E+11,15352000000,12803000000,2021-06-30
000540,9.52333E+11,45387000000,32179000000,2021-09-30
000540,8.94681E+11,8377000000,2208000000,2021-12-31
000540,9.52872E+11,63244000000,48602000000,2022-03-31
000540,1.01335E+12,31232000000,21503000000,2022-06-30
000540,1.07247E+12,62534000000,44920000000,2022-09-30
000540,7.60231E+11,43555000000,32514000000,2022-12-31
005830,3.24662E+12,94020000000,63500000000,2015-12-31
005830,3.37249E+12,1.28226E+11,88010000000,2016-03-31
005830,3.337E+12,1.94977E+11,1.49574E+11,2016-06-30
005830,3.52487E+12,2.58126E+11,1.81723E+11,2016-09-30
005830,3.45823E+12,93997000000,50863000000,2016-12-31
005830,3.79481E+12,2.2106E+11,1.59298E+11,2017-03-31
005830,3.40257E+12,2.75655E+11,2.10509E+11,2017-06-30
005830,3.42794E+12,2.1757E+11,1.55416E+11,2017-09-30
005830,3.72337E+12,1.44724E+11,96828000000,2017-12-31
005830,3.48567E+12,1.58956E+11,1.10164E+11,2018-03-31
005830,3.74195E+12,2.69018E+11,1.89964E+11,2018-06-30
005830,3.42605E+12,2.23435E+11,1.51562E+11,2018-09-30
005830,3.59337E+12,94487000000,63102000000,2018-12-31
005830,3.63693E+12,1.2886E+11,99201000000,2019-03-31
005830,3.83448E+12,1.44869E+11,1.07049E+11,2019-06-30
005830,3.97389E+12,1.71932E+11,1.22492E+11,2019-09-30
005830,3.81052E+12,66672000000,43949000000,2019-12-31
005830,4.17804E+12,1.78577E+11,1.37593E+11,2020-03-31
005830,3.94591E+12,2.89886E+11,2.1185E+11,2020-06-30
005830,3.94318E+12,1.24665E+11,92571000000,2020-09-30
005830,4.30015E+12,90190000000,60190000000,2020-12-31
005830,4.37798E+12,2.65528E+11,1.90182E+11,2021-03-31
005830,4.19337E+12,3.21342E+11,2.35401E+11,2021-06-30
005830,4.42054E+12,3.01365E+11,2.19906E+11,2021-09-30
005830,4.26215E+12,1.77465E+11,1.31389E+11,2021-12-31
005830,4.48711E+12,3.81416E+11,2.79958E+11,2022-03-31
005830,4.8516E+12,3.76959E+11,2.826E+11,2022-06-30
005830,5.27514E+12,3.41372E+11,2.5445E+11,2022-09-30
005830,4.12688E+12,2.11233E+11,1.63559E+11,2022-12-31
000370,1.27224E+12,21660000000,12385000000,2015-12-31
000370,1.32948E+12,41122000000,28394000000,2016-03-31
000370,1.35806E+12,44255000000,31844000000,2016-06-30
000370,1.44914E+12,44526000000,32647000000,2016-09-30
000370,1.34207E+12,15683000000,19358000000,2016-12-31
000370,1.53189E+12,52819000000,37365000000,2017-03-31
000370,1.42716E+12,76316000000,56392000000,2017-06-30
000370,1.47096E+12,59423000000,42659000000,2017-09-30
000370,1.54291E+12,21005000000,12813000000,2017-12-31
000370,1.5102E+12,41956000000,29409000000,2018-03-31
000370,1.6271E+12,73813000000,52468000000,2018-06-30
000370,1.53098E+12,47257000000,33841000000,2018-09-30
000370,1.56755E+12,-40436000000,-33412000000,2018-12-31
000370,1.63416E+12,16482000000,10108000000,2019-03-31
000370,1.71058E+12,3364000000,3986000000,2019-06-30
000370,1.68864E+12,4294000000,1429000000,2019-09-30
000370,1.65266E+12,-97574000000,-76489000000,2019-12-31
000370,1.80465E+12,45585000000,33971000000,2020-03-31
000370,1.61497E+12,50380000000,36202000000,2020-06-30
000370,1.60182E+12,30804000000,20975000000,2020-09-30
000370,1.72128E+12,966000000,-2765000000,2020-12-31
000370,1.75422E+12,84108000000,62622000000,2021-03-31
000370,1.61883E+12,54933000000,40338000000,2021-06-30
000370,1.7036E+12,91320000000,65063000000,2021-09-30
000370,1.62227E+12,-18869000000,-12080000000,2021-12-31
000370,1.80026E+12,1.35181E+11,1.00083E+11,2022-03-31
000370,1.78031E+12,1.39426E+11,1.0526E+11,2022-06-30
000370,1.82953E+12,1.15681E+11,85505000000,2022-09-30
000370,1.6202E+12,85701000000,56429000000,2022-12-31
001450,3.40749E+12,-32892000000,-29999000000,2015-12-31
001450,3.42326E+12,1.25963E+11,91790000000,2016-03-31
001450,3.47472E+12,1.49525E+11,1.07133E+11,2016-06-30
001450,3.70134E+12,1.7529E+11,1.37938E+11,2016-09-30
001450,3.41958E+12,90982000000,62846000000,2016-12-31
001450,3.77808E+12,1.64276E+11,1.15473E+11,2017-03-31
001450,3.43266E+12,2.19695E+11,1.6669E+11,2017-06-30
001450,3.61384E+12,1.65903E+11,1.23867E+11,2017-09-30
001450,3.77905E+12,90222000000,66758000000,2017-12-31
001450,3.57701E+12,1.49528E+11,1.05991E+11,2018-03-31
001450,3.79508E+12,2.13612E+11,1.50493E+11,2018-06-30
001450,3.49085E+12,1.44544E+11,1.00906E+11,2018-09-30
001450,3.685E+12,6579000000,1607000000,2018-12-31
001450,3.74207E+12,1.25057E+11,77306000000,2019-03-31
001450,3.93665E+12,1.26933E+11,86566000000,2019-06-30
001450,3.99736E+12,1.14585E+11,72321000000,2019-09-30
001450,3.80584E+12,16661000000,14244000000,2019-12-31
001450,4.3376E+12,1.32579E+11,89664000000,2020-03-31
001450,3.9306E+12,1.39921E+11,94090000000,2020-06-30
001450,4.10758E+12,1.99742E+11,1.30966E+11,2020-09-30
001450,4.23786E+12,6714000000,-8577000000,2020-12-31
001450,4.31561E+12,1.897E+11,1.26462E+11,2021-03-31
001450,4.17995E+12,1.78268E+11,1.22567E+11,2021-06-30
001450,4.51638E+12,2.0242E+11,1.38647E+11,2021-09-30
001450,4.32449E+12,74496000000,50682000000,2021-12-31
001450,4.52255E+12,2.24864E+11,1.51241E+11,2022-03-31
001450,4.86763E+12,2.84456E+11,2.00149E+11,2022-06-30
001450,5.17011E+12,1.92703E+11,1.27117E+11,2022-09-30
001450,3.87355E+12,1.20924E+11,82395000000,2022-12-31
000810,4.98527E+12,1.28598E+11,72995000000,2015-12-31
000810,5.07748E+12,3.8225E+11,2.84287E+11,2016-03-31
000810,5.22178E+12,3.1256E+11,2.31347E+11,2016-06-30
000810,5.30708E+12,3.30948E+11,2.39952E+11,2016-09-30
000810,5.07237E+12,94706000000,85325000000,2016-12-31
000810,5.61279E+12,6.53503E+11,5.02998E+11,2017-03-31
000810,5.12104E+12,3.70283E+11,2.76788E+11,2017-06-30
000810,5.20507E+12,2.93641E+11,2.24633E+11,2017-09-30
000810,5.08838E+12,1.73132E+11,38453000000,2017-12-31
000810,5.17197E+12,4.3189E+11,3.01116E+11,2018-03-31
000810,5.54049E+12,5.12696E+11,3.64516E+11,2018-06-30
000810,5.17844E+12,3.4539E+11,2.37104E+11,2018-09-30
000810,5.16554E+12,2.30658E+11,1.54322E+11,2018-12-31
000810,5.26619E+12,3.30835E+11,2.30825E+11,2019-03-31
000810,5.57625E+12,2.83994E+11,1.95258E+11,2019-06-30
000810,5.55908E+12,2.44469E+11,1.5978E+11,2019-09-30
000810,5.26958E+12,55110000000,23369000000,2019-12-31
000810,5.69611E+12,2.52221E+11,1.64049E+11,2020-03-31
000810,5.60713E+12,3.87866E+11,2.69316E+11,2020-06-30
000810,5.59495E+12,2.86204E+11,1.95564E+11,2020-09-30
000810,5.54611E+12,2.05802E+11,1.37904E+11,2020-12-31
000810,5.76778E+12,5.95271E+11,4.31455E+11,2021-03-31
000810,5.53608E+12,4.52252E+11,3.12629E+11,2021-06-30
000810,5.80603E+12,3.97529E+11,2.78149E+11,2021-09-30
000810,5.52944E+12,1.05135E+11,70352000000,2021-12-31
000810,5.66263E+12,5.85221E+11,4.09081E+11,2022-03-31
000810,5.93097E+12,4.90058E+11,3.40816E+11,2022-06-30
000810,6.39069E+12,4.16147E+11,2.8269E+11,2022-09-30
000810,5.25285E+12,1.80648E+11,1.08798E+11,2022-12-31
000400,5.99171E+11,-24122000000,-5105000000,2015-12-31
000400,6.27852E+11,15238000000,11831000000,2016-03-31
000400,6.27947E+11,16456000000,13603000000,2016-06-30
000400,6.79894E+11,-16523000000,-12389000000,2016-09-30
000400,6.32973E+11,-22167000000,16009000000,2016-12-31
000400,7.28852E+11,21915000000,18399000000,2017-03-31
000400,6.45805E+11,-396000000,24450000000,2017-06-30
000400,6.62188E+11,5948000000,14327000000,2017-09-30
000400,6.73102E+11,3477000000,17470000000,2017-12-31
000400,6.82515E+11,-2626000000,13143000000,2018-03-31
000400,7.36755E+11,15576000000,25069000000,2018-06-30
000400,6.66897E+11,-14225000000,5775000000,2018-09-30
000400,6.76172E+11,-2497000000,9604000000,2018-12-31
000400,7.14285E+11,-422000000,8132000000,2019-03-31
000400,7.42212E+11,-4727000000,16123000000,2019-06-30
000400,7.82713E+11,-35521000000,-6737000000,2019-09-30
000400,6.28804E+11,-1.43687E+11,-99213000000,2019-12-31
000400,7.27043E+11,10882000000,18302000000,2020-03-31
000400,6.23912E+11,12233000000,19012000000,2020-06-30
000400,6.35876E+11,-4104000000,7204000000,2020-09-30
000400,6.88543E+11,-1.10143E+11,-1.09067E+11,2020-12-31
000400,7.5668E+11,71867000000,63685000000,2021-03-31
